# x,y,z,J_x_err,J_y_err,J_z_err
-4.809090675380436886e-02,-1.267702095578221097e-02,-1.582642336744276550e-03,5.613483352733480961e-10,7.677538196469244888e-10,2.771166162860358828e-10
-4.913563976512295983e-02,-1.267210982805887579e-02,-6.630521771762795278e-04,2.582227029259682957e-10,7.792773864985612968e-10,1.601901704808190739e-09
-4.754527209249705816e-02,-1.184127675524062132e-02,-9.249354858549291986e-04,3.609942060864999538e-10,7.735851923542948764e-10,6.679815030054001437e-10
-4.859000510381564913e-02,-1.183636562751728960e-02,-5.345326286932067586e-06,4.280815095428968811e-10,7.761607673095030888e-10,1.244428660492483732e-09
-4.635492860513330815e-02,-1.225920067152639834e-02,-5.355547656076060014e-04,1.965414176098067091e-10,8.182423911818297053e-10,9.463356180026851342e-10
-5.210759633649633682e-02,-1.238097886705362936e-02,-4.381671470241460531e-03,1.036730496433524711e-09,7.609299540504785309e-10,9.796311801178456726e-10
-4.995768441222499245e-02,-1.146169804704932557e-02,-3.040349919536221388e-03,7.547538655575703521e-10,8.625542058902444496e-10,6.082666394864854627e-09
-5.007205727857208521e-02,-1.248927792688691099e-02,-3.719909261660950262e-03,1.252443382588207430e-09,7.996624119704323038e-10,4.614635774885954539e-09
-5.088371772116434544e-02,-1.154841670743236501e-02,-2.201182050832129183e-03,1.349355346833488662e-09,9.044071341242733352e-10,2.048622464411645894e-09
-5.185829219038082250e-02,-1.177302757535488367e-02,-2.519322916615736492e-03,1.600257777686783471e-09,8.413960290355390516e-10,2.961541330376154202e-09
-5.135679895485915913e-02,-1.235800817283048622e-02,-3.482181983839602226e-03,1.521564957384174112e-09,7.801247161092012293e-10,4.984257470277738311e-09
-5.046692416603142800e-02,-1.163026782799439149e-02,-8.188108141692834047e-03,1.741287729615833037e-09,5.051910054792044641e-10,5.804797178187993147e-10
-4.929221845282894671e-02,-1.125442285197611469e-02,-8.472948721583210829e-03,1.603585248235654542e-09,5.326066279210800178e-10,9.977094774090025430e-10
-4.968162339161070334e-02,-1.257281895837177380e-02,-6.134204992262522887e-03,5.006817610502307482e-10,7.011500069701526491e-10,2.821754217361157653e-09
-5.136406228712793454e-02,-1.206002890217751887e-02,-5.202000435085603856e-03,1.275551184524524394e-09,7.284828785159242013e-10,4.445012252468618104e-10
-4.893117195602030012e-02,-1.165106476294135510e-02,-7.217481561078454080e-03,1.841015954032462130e-09,5.633452452722512347e-10,8.606578026102143576e-10
-5.053041774264048491e-02,-1.269860899681827041e-02,-7.056332179707850392e-03,1.666914591048103350e-09,6.554027686227416591e-10,4.097981762177100009e-09
-5.024782165719990368e-02,-1.158984173348037543e-02,-4.845514592301041097e-03,1.386590451928251691e-09,7.237663584134653017e-10,4.671125460495569715e-10
-5.149148788112899167e-02,-1.269361646752383867e-02,-6.214391408990103602e-03,1.058416218016756794e-09,6.315562403283093702e-10,5.643237749750654833e-09
-5.264874431417246314e-02,-1.073596882722721753e-02,-2.372734233134460996e-03,1.717641420248336777e-09,1.087497921114462980e-09,7.198374958408668076e-10
-5.167416984495598609e-02,-1.051135795930469886e-02,-2.054593367350853687e-03,1.510772401673084753e-09,1.132728487786763056e-09,7.449878716000435595e-11
-5.300152942251721427e-02,-1.128115939590104179e-02,-4.664067490968436952e-03,1.668648238582080536e-09,8.719166907891015221e-10,5.379012501131758015e-09
-5.238542096714986912e-02,-1.159379699637124936e-02,-6.496787429717079156e-03,2.159096580317059761e-09,8.125785886565849891e-10,5.206959225000667265e-09
-5.225799537314881199e-02,-1.096020943102493130e-02,-5.484396455812579410e-03,1.941468664161813403e-09,8.228456505276110179e-10,1.321375749627676629e-09
-5.332802630664663923e-02,-9.795377173404258911e-03,-4.127054075265512365e-03,1.908304919958739521e-09,1.046016249471350232e-09,3.535018157272524682e-09
-5.316544851929055904e-02,-9.633655113044540391e-03,-3.031374528920191807e-03,1.585573231470032351e-09,1.077204500999270110e-09,8.335588256818080938e-11
-5.157313550206849007e-02,-1.030739424224661437e-02,-1.033120866600108299e-03,2.014790475927865424e-09,1.084573395270435364e-09,6.219800203239900433e-10
-5.072358655315001991e-02,-1.111997020698963709e-02,-5.130147079443173226e-04,1.098136992767310743e-09,9.628886336692440215e-10,1.216714103367425280e-09
-4.961736183119420940e-02,-1.064472382053901003e-02,-1.514720821417661698e-04,8.578123947810775276e-10,1.010983184983012377e-09,8.290621224312288486e-10
-5.229013465071598310e-02,-1.030756044158573706e-02,-7.134665527925479478e-03,1.849367136032173289e-09,6.293967795774427925e-10,1.665000765093491608e-09
-5.133270798808606261e-02,-1.033903874391444572e-02,-7.984045469183485844e-03,1.997080467164294289e-09,6.170749004925857764e-10,1.042199121119342524e-10
-4.512170443123571933e-02,-1.106014329553526784e-02,-1.710274978186892723e-03,2.119045272324908840e-09,4.556762611098557927e-10,1.441858461321077116e-10
-4.608605941880523221e-02,-1.097402998059289134e-02,-9.036400588502502360e-04,6.136614149684993335e-10,5.333883408027073407e-10,1.271929411289209198e-09
-4.633297736454002752e-02,-1.142790217333879664e-02,-7.075632499017223478e-03,3.067405012610709151e-09,4.472188589395071720e-10,1.424743772699040735e-09
-4.725901067347937357e-02,-1.151462083372184822e-02,-6.236464630313140814e-03,8.252830313664736501e-10,5.727369643057402328e-10,1.683257263676474059e-10
-4.684653544749751292e-02,-1.199232059010631700e-02,-4.739388536791070555e-03,6.341810364591401228e-10,5.874791559455190164e-10,8.513552437880804779e-10
-4.839681519641403362e-02,-1.066915477147077108e-02,-6.454034105856399153e-03,2.112107585568357406e-09,6.091314469403100874e-10,6.021007972219376588e-10
-4.480526083161132100e-02,-1.205424861364552333e-02,-4.832771595502625972e-03,7.054763587939037125e-10,1.270030600590167872e-10,1.440657881787813513e-09
-4.555701672170432703e-02,-1.102150546624280740e-02,-6.161334069184855843e-03,2.576333053084792742e-09,4.978300549894167031e-10,6.798321773217057993e-09
-4.425731132704133208e-02,-1.135858785920177208e-02,-4.073663808853089478e-03,2.689527056982043788e-10,2.249193554669367928e-10,6.965212346826690847e-09
-4.461761411082653533e-02,-1.173988513444978142e-02,-5.962047790393073740e-03,7.318990913351841818e-10,1.305298150122735157e-10,1.653610252414668336e-09
-4.574466344248911270e-02,-1.133586894543854931e-02,-5.032057874294408942e-03,2.601334129910469429e-09,5.040356262134158490e-10,3.242334988692645187e-09
-4.519671393791913072e-02,-1.064020819099479806e-02,-4.272950087644871581e-03,2.370014999825622582e-09,3.953363218484102975e-10,1.493647777407588810e-09
-4.539524108138681679e-02,-9.614798535966244397e-03,-6.666260174265836377e-03,2.844651796841353186e-09,7.751085308659399087e-10,1.763701438713425013e-09
-4.617120172422251728e-02,-1.002119524306223364e-02,-7.580558604098203146e-03,2.385413326014094233e-09,7.979748069778441492e-10,4.596401238499220067e-10
-4.496274936453297649e-02,-9.216260580247674986e-03,-4.253665235372320816e-03,2.637915950096854451e-09,3.006293569580969272e-10,3.279603871164388441e-09
-4.749284503874055818e-02,-8.357625668561623200e-03,-8.124112588128458434e-03,2.310755293054490038e-09,9.037352177787086529e-10,5.076463702714006064e-09
-4.861226407188271037e-02,-8.974444344554405664e-03,-8.509621432072700734e-03,5.913103363659849099e-10,9.608262717954604637e-10,2.322767452611729155e-09
-4.858674666152380112e-02,-9.602758484930291535e-03,-7.010373564058206691e-03,2.125647705108509148e-09,7.508453878756080599e-10,1.304039105927493654e-09
-4.728716649827162388e-02,-9.041517616904805668e-03,-7.297730193595928887e-03,1.759041369407061489e-09,7.505735527113943595e-10,1.399560056694510515e-09
-4.944352956653093323e-02,-7.943756868462367726e-03,-8.615161063599639096e-03,1.254109659519594035e-09,1.028064694607449024e-09,3.338004961882177954e-09
-4.932697942649919010e-02,-9.712846867444058230e-03,-7.830861566282709685e-03,1.359627135015621249e-09,6.479091071466708291e-10,2.853157208289533884e-09
-5.063799160772289309e-02,-8.318329724196186700e-03,-8.348163451779817140e-03,3.079273283298168854e-09,9.634575057096740759e-10,1.300297441934769164e-09
-5.067384510216604160e-02,-9.146852418927467823e-03,-7.618257739939967611e-03,2.945335465921997893e-09,7.233270686930560797e-10,3.581262875821742917e-09
-4.684074449684236946e-02,-1.005993652686893065e-02,-1.649060440243483531e-03,7.450314490612219775e-10,4.886820603819479461e-10,6.180917575641635776e-10
-4.782680320347839492e-02,-1.050934603280312060e-02,-1.982970046460636251e-03,1.017137310244309527e-09,4.699398246194545030e-10,5.149294542619115487e-10
-4.564242493588669541e-02,-8.722102231064187555e-03,-2.436410507307574819e-03,2.362935373356609138e-09,3.741926254431834543e-10,3.916733449030022207e-09
-4.946674996167813032e-02,-1.016243141315819817e-02,-3.383525080694472012e-03,1.644935469076324625e-09,6.089930225038431379e-10,1.450984040000417409e-09
-4.587638950927285658e-02,-1.014604984181130889e-02,-2.455695359580126018e-03,1.772439747944479396e-09,3.877749871339700804e-10,3.823446122170550206e-09
-4.617309474067152891e-02,-1.044460967624543865e-02,-3.780452267682489140e-03,1.907075616925705007e-09,3.663442106219477828e-10,4.579162916213378723e-10
-4.800699461649484551e-02,-1.089787375887070996e-02,-3.183680540967280016e-03,6.987700143713871147e-10,5.481765132300182077e-10,1.733661534298496351e-09
-4.593913016728537468e-02,-9.020662065498315577e-03,-3.761167415409937508e-03,2.277217525681145347e-09,3.771251850104339270e-10,1.141616310266468103e-10
-4.731764114125749932e-02,-1.074702408737064803e-02,-4.174527842852489984e-03,6.052802056497285395e-10,5.470620907199199736e-10,1.868333125649833981e-10
-4.988772184663595871e-02,-8.999696029664126795e-03,-5.078334369524029751e-03,1.633220318630139947e-09,6.594110783953847487e-10,1.847779588468170938e-09
-4.878716682144049882e-02,-9.000763263084942886e-03,-5.603577314263457482e-03,2.112840683664100795e-09,7.458195588722211458e-10,2.310270470589916624e-09
-4.969779038152619816e-02,-1.006609231620460808e-02,-4.521994911322222213e-03,1.717514148082476925e-09,6.511474440072749690e-10,1.876275641509221709e-09
-4.859723535633074520e-02,-1.006715954962542244e-02,-5.047237856061649944e-03,2.136091074192584190e-09,6.059757514089467668e-10,7.892770906849977270e-10
-4.987150863639480680e-02,-8.347826677103811419e-03,-4.016550615444578788e-03,1.975910728255757535e-09,8.166026450183589099e-10,3.562988052048977576e-10
-4.999174437835567086e-02,-9.058342341665347533e-03,-2.904343013637816773e-03,1.932007746605887216e-09,7.802114553889169622e-10,2.701692953561477013e-10
-5.117209660980666375e-02,-9.116586510370724289e-03,-1.393106668247544831e-03,2.091739584052516481e-09,7.863015109031354068e-10,1.436486222544058064e-09
-5.127313095269415977e-02,-9.320550227428808787e-03,-2.414579168998290219e-03,1.985618070229818794e-09,7.894153661982378920e-10,2.829099873715392172e-10
-4.929342874370125360e-02,-9.150769621288169786e-03,-2.176124704264058676e-04,2.158333924549474364e-09,7.973620104723838068e-10,1.296533973550479811e-09
-4.756154442066800464e-02,-8.561071199894756956e-03,-7.956106689601262060e-04,2.020719000206950786e-09,7.806656864782579504e-10,9.865697029765851809e-10
-4.854760312730403010e-02,-9.010480705828948639e-03,-1.129520275177278927e-03,1.978457693957880207e-09,7.510162064451738737e-10,1.059348858989840786e-09
-4.999861457339523779e-02,-8.435208275862906765e-03,-9.391408978763935529e-04,2.569371741802634266e-09,7.458468818721080657e-10,3.191467453469198752e-09
-4.925278895699801429e-02,-8.294919360403683883e-03,-1.851048702627266368e-03,1.840424016449168256e-09,7.718609001355207610e-10,1.229807201898770817e-09
-5.243167147557837443e-02,-8.955572868698887315e-03,-6.210124832493429253e-03,1.696565533755815439e-09,6.873614463884881273e-10,1.085172677383523118e-09
-5.287103801889564414e-02,-8.538727332660612027e-03,-3.266688298754816255e-03,4.018775225082382412e-09,6.423709550273265733e-10,1.776348712121282776e-09
-5.213208591911294015e-02,-9.263824727887434718e-03,-5.125497105041293064e-03,1.710839154443215752e-09,6.990800723227085095e-10,1.257203639910299545e-09
-5.195329492151572193e-02,-8.450233314967402556e-03,-2.968033804616521543e-03,1.854409816781062044e-09,7.492673664627707748e-10,1.967327743584062682e-09
-5.130312978124956097e-02,-8.317296795452355090e-03,-6.360377071448487275e-03,2.370782161772996360e-09,6.647697167198117287e-10,1.881501372298654963e-09
-5.098733101454298866e-02,-7.973679302080588852e-03,-4.213965589916900123e-03,1.506865835128721033e-09,7.837390418845840859e-10,2.463457359069186082e-10
-5.303361580625172433e-02,-8.700449393020330546e-03,-4.362367845100137247e-03,2.694321023701161595e-09,7.139774535564133749e-10,2.569436800863512023e-09
-5.100354422478413363e-02,-8.625548654640902493e-03,-5.275749343996351086e-03,3.138813244723135743e-09,6.882802533989412843e-10,4.761746619602279836e-09
-5.203740943834710836e-02,-8.116339148781109153e-03,-1.190439160198229415e-03,2.564168645429494828e-09,1.041837205940329047e-09,8.915709915590884425e-10
-5.332514929747798199e-02,-7.690396875991876643e-03,-2.598416433559718169e-03,3.884474079341050869e-09,1.036083021389946340e-09,2.500045645684158813e-09
-5.240740620009805978e-02,-7.601902858298665439e-03,-2.299761939421423457e-03,2.509613801395299376e-09,1.039317651109687566e-09,3.284377936007484674e-09
-5.334613178376652193e-02,-8.059486590243560011e-03,-6.101878196553852871e-03,1.806224107892548631e-09,7.837850820555577214e-10,5.512715705771137431e-10
-5.376791498432982597e-02,-7.859940922532291166e-03,-4.926986682642527961e-03,2.972966998937818820e-09,7.894531601950968678e-10,2.406317622899273595e-09
-5.399207109731629650e-02,-6.379709877439328561e-03,-4.397571793241739080e-03,2.578093687437033227e-09,4.546650062696673078e-10,7.776719224418629512e-10
-5.371188319782053272e-02,-6.371887891258632558e-03,-3.164681090504250279e-03,1.467672980938062517e-09,4.780160482412548390e-10,5.251481467481218779e-09
-5.150729284351845960e-02,-7.009425158789125629e-03,-7.853663547024961229e-04,3.078597540889460592e-09,9.589751239861468795e-10,8.210407408371922670e-09
-5.031422614357846518e-02,-7.094332634196199097e-03,-4.003439088870440216e-04,4.176556443698838365e-09,9.979857155713826832e-10,5.334047343039621097e-09
-5.140078606165559422e-02,-6.972353833527426478e-03,-8.156560285020037285e-03,6.887447281143146354e-10,4.460962051407358271e-10,5.708726395070492913e-09
-5.315149957506930256e-02,-6.744989001903508447e-03,-6.759654971052080248e-03,4.148437124488977031e-09,4.446349181010411481e-10,1.021332829210194401e-10
-5.188576310507223704e-02,-7.026898712750891465e-03,-6.841639378170669313e-03,1.995981750720401633e-09,4.530541701005394789e-10,3.922118827091092617e-11
-4.912883432637678294e-02,-6.518803110893927819e-03,-8.702883241528113281e-03,1.071439220014080282e-09,8.031746061190773151e-10,4.816794547961745155e-09
-4.629433762359037169e-02,-7.559352569095298749e-03,-2.595269209415325667e-03,3.542845887410246101e-09,6.181918881139517461e-10,3.622899386589931735e-09
-4.775332548163953306e-02,-7.987818908923378231e-03,-4.785758754178412629e-03,3.037786996967836688e-09,5.675330690574475754e-10,3.936664293856799620e-10
-4.659104285498904402e-02,-7.857912403529426770e-03,-3.920026117517688355e-03,3.165526308214894017e-09,6.125039954427927970e-10,1.990922869690460486e-09
-4.839838159697078257e-02,-6.945955694459878677e-03,-1.581069702701007676e-03,2.165504453506408059e-09,4.760953722247552927e-10,3.301446930978696301e-09
-4.587558867288975273e-02,-6.706558440589675471e-03,-1.969250548343156552e-03,3.749668505060806664e-09,5.644922659252700057e-10,3.915388574354248242e-09
-4.792333454841742058e-02,-6.752012129527264726e-03,-2.489410927108480758e-03,2.159077987586772417e-09,4.474874437145087657e-10,4.472674185276119871e-09
-4.719749568072783424e-02,-7.244754638039595067e-03,-1.170474019935555500e-03,2.798832212497785662e-09,6.101188171708660893e-10,1.974828862736215634e-09
-4.672244863217447919e-02,-7.050811073106980249e-03,-2.078815244343028366e-03,2.627404783030525520e-09,5.477536426790799897e-10,3.937424659892748085e-09
-4.665853839036820244e-02,-7.752590286946090328e-03,-6.440407986108020316e-03,1.904428983745555099e-09,6.893050222751870709e-10,4.634617919520293257e-09
-4.576199458716891794e-02,-7.170980295416060080e-03,-4.469500159824529861e-03,2.705683888623271470e-09,7.198883623999197050e-10,3.028112983937713316e-09
-4.692427721381940003e-02,-7.300886800810013275e-03,-5.335232796485254135e-03,2.032782891089677215e-09,6.678917905650383582e-10,2.079183085189526353e-09
-4.536673492025004167e-02,-8.162534928818802188e-03,-6.176737865409550297e-03,3.068221600572542648e-09,7.974452152604037531e-10,2.106941757322038075e-09
