a_field_0,a_field_1,a_field_2,x_0,x_1,x_2
-95063049633.866,-110261346749.76,237565068488.44,-0.08650903286335,-0.082092252640175,-0.073896945251475
-82351467186.704,-132681436035.35,267074291962.44,-0.092701448349725,-0.073647042699125,-0.07294538293545
-94481533839.887,-108586747787.45,501309469076.32,-0.08739600141935,-0.083200879032125,-0.067722977128725
-89813957465.001,-108897927992.57,504338551579.84,-0.081201562296325,-0.08307560354155,-0.062875184130625
-205958128650.75,-55169172126.71,240877774108.23,-0.07427887602135,-0.0770514418427,-0.08062333197735
-74260640383.604,-147340353040.5,248085241275.52,-0.0911501107823,-0.07776704907735,-0.076883590324925
-52919964317.464,-175318663555.1,458912374265.96,-0.08142865481405,-0.07918873626265,-0.058566292651925
-47273782751.736,-100374754997.66,222128218422.73,-0.0869095884477,-0.072198530792775,-0.08148108481875
-91083804209.524,-156489813688.31,451806856317.31,-0.085190243386975,-0.07402274123775,-0.06322594988425
-75088497812.457,-143500282697.89,477431557849.48,-0.0896042287882,-0.077462863642475,-0.067527445029225
-185439529383.47,-87081587351.233,249312790462.11,-0.078618742887775,-0.072397105594275,-0.083222348828325
-47878680244.055,-96471441741.566,224642636051.33,-0.088460926015125,-0.06807852441455,-0.077542877429275
-172183965248.13,-119142312060.31,55807871008.447,-0.0715713854664,-0.05002841100505,-0.096708652382275
-168583912577.31,-144226805924.24,36867881857.751,-0.07016851948525,-0.041781689802925,-0.0905116187482
-163779141274.22,-132557689960.54,46471386811.741,-0.0749747733257,-0.04589154505395,-0.093834013685425
-199854631890.03,-102966897959.99,43347401045.169,-0.07153334056855,-0.06097876399915,-0.0910971859115
-178464573918.42,-129442205668.49,63253437476.985,-0.07566754937695,-0.0558686847858,-0.093834013685425
-168049486441.35,-139627566360.53,51535355093.048,-0.07907093723625,-0.0517318188347,-0.090959374988575
-223133791491.43,-164764890620.42,206075386044.05,-0.077737229905125,-0.066288122784025,-0.0811951330016
-56251687151.285,-163157992289.05,141682562587.07,-0.0882374278105,-0.04739183905295,-0.081844966382675
-129668973939.56,-170952615108.31,189433115849.32,-0.08359522491495,-0.0646767361557,-0.076271691819075
-92578915696.858,-211708309483.52,194232955482.87,-0.092701448349725,-0.055989634796925,-0.074631597160725
-92478841424.957,-204831101474.87,201518215476.6,-0.088460926015125,-0.058281803722675,-0.079633373242825
-83131793989.883,-175927725669.85,206079101014.79,-0.09283534187005,-0.050113603531875,-0.076843190300575
-78008373417.695,-171726900475.75,216652327358.72,-0.08893824554065,-0.0486614377432,-0.07197856967615
-201975960424.36,-116978198224.99,173018961291.66,-0.074668941387225,-0.0601441027898,-0.0853479085178
-56510393580.577,-147578040691.05,159603934170.29,-0.086295862505675,-0.0529906225489,-0.084419003502425
-183754355382.99,-138508127840.31,181876295996.04,-0.0783618728876,-0.0532415349877,-0.085210097594875
-331808932390.44,-100545549717.77,208337096020.81,-0.06032674444545,-0.07544283320175,-0.083000693133725
-342511221137.06,-89414092053.023,199310254273.31,-0.05690429307935,-0.080473297855325,-0.078625618965625
-186410619039.19,-103237515996.16,321825408771.68,-0.073421740551175,-0.079959296448125,-0.070956255672825
-380953136616.78,-69283162266.194,300654444948.96,-0.060257918722775,-0.08007286780885,-0.072893998025325
-415917903894.85,-34776583811.777,283698275333.55,-0.063680370088875,-0.075042403155275,-0.077269072193425
-164065335778.15,-11906471106.029,280164842711.51,-0.0697719729102,-0.0758326676868,-0.07568416475585
-247679095431.72,-280402413556.16,456025808682.23,-0.0760347831469,-0.0768613357148,-0.059801093553175
-388882627589.62,-77620569779.105,304292550396.05,-0.063027462400525,-0.08493556692745,-0.07027513132925
-191688378620.42,-94258929769.45,317520442309.12,-0.0700996814076,-0.0840317310352,-0.069922296414325
-262075807676.1,-100347132680.05,558444298656.3,-0.0724856314856,-0.084820637580775,-0.063076025773375
-265380900004.52,-96096306917.388,559000907909.46,-0.075807690629175,-0.0807482029937,-0.064109985031875
-162317259056.54,-224257727495.78,455617521257.35,-0.08298923677795,-0.067036451977225,-0.06342172738635
-60524818062.725,-217649039000.06,269175880108.82,-0.085938976399875,-0.0527798125179,-0.067726993305125
-87611133260.43,-138477712348.64,276776388482.42,-0.082537521079,-0.06319632743445,-0.0694460783283
-81635178796.163,-212433228560.07,332822701101.2,-0.08673324167625,-0.050625907259125,-0.06179524663875
-55773904434.084,-183289371598.41,270667458084.24,-0.087403222179175,-0.058057494044775,-0.069013786683275
-237877072053.88,-211490090206.78,445615882618.24,-0.076930996099375,-0.06993768419955,-0.062420767554325
-118925641334.97,-292119342648.97,405684068915.85,-0.08638762739315,-0.054757721995975,-0.0590149827755
-115286306163.66,-257352495403.01,418072059584.12,-0.083612227265625,-0.063321168492375,-0.059138524322425
-117330114499,-253970223744.03,418028631215.32,-0.08802621266685,-0.058900603686775,-0.063035737879125
-73914222078.096,-289171161482.23,430011705666.02,-0.08065687615225,-0.055800802142125,-0.053240170572875
-132058743488.78,-456922703675.79,508158042635.19,-0.08337456364825,-0.059783056250125,-0.043423738692525
-109204286369.88,-290761382489.91,457621279350.64,-0.08308972670235,-0.05504955632775,-0.04735440982235
-271819899562.21,-263826280142.91,578069614984.9,-0.081825953867475,-0.0641431066656,-0.047236123295025
-157626926857.39,-415079996169.97,898503917768.34,-0.079494633632125,-0.07111662919285,-0.034974689692375
-127098322145.34,-408072965650.32,649101109394.82,-0.0799928220202,-0.071178271729425,-0.040962480877475
-123476981983.6,-351069060781.46,630971371714.15,-0.078969892914625,-0.065961796412825,-0.04294863133755
-211158289465.82,-212579035714.04,748541162658.23,-0.076281960084075,-0.07650620153085,-0.0484202660048
-194250359643.34,-358454124172.67,677824589677.01,-0.07537762764175,-0.07201302946315,-0.04472537403825
-128950433823.64,-146597022172.24,444384053216.36,-0.0763265187197,-0.061369059798225,-0.053072392603825
-207604085929.47,-198618816696.26,480929551914.94,-0.0733949039432,-0.068793643470025,-0.058016088659125
-195340714301.5,-347843160665.88,675566780789.5,-0.074354698536175,-0.06679655414655,-0.046711524498325
-202731973136.08,-248339983105.4,504087094892.99,-0.072498690990725,-0.075717294985275,-0.055396414657975
-201777141818.18,-260670052845.6,523270885663.39,-0.077210759489025,-0.064977864399325,-0.0509990164558
-198714822652.42,-262816939448.91,372980865443.89,-0.077643284559375,-0.064746544457675,-0.05494999124975
-328061085365.76,-92984252374.97,205542775402.66,-0.05763706846985,-0.069207719297375,-0.08476629214295
-293017722742.87,-85400018250.581,70955836242.102,-0.06096175656525,-0.06400278894815,-0.093555115687475
-308273925536.42,-68342875599.015,56822525788.672,-0.057118341612,-0.068458766439625,-0.0906255078393
-259196048438.46,-107257899166.57,45289174608.778,-0.064503797726525,-0.0593979863432,-0.09026376806975
-267022144295.24,-112733705058.23,49155747417.968,-0.06439484110315,-0.048413983304875,-0.093662854140225
-264150757483.27,-119906081438.76,43965633522.614,-0.063433252430025,-0.0419597506915,-0.090340459203
-264964929006.87,-116795489334.06,52184647767.235,-0.061461462171675,-0.052673479429675,-0.089954797601625
-410466018320.82,-75426472885.127,70660268618.527,-0.0454102610324,-0.077094020905725,-0.09244495944185
-505785796004.3,-34647010301.073,237919415960.43,-0.049442830789625,-0.08693441274965,-0.081155630692425
-405959914769.63,-63852597631.554,66010305858.311,-0.04842399789295,-0.085116733842075,-0.08826753263445
-538686229929.47,-8907012450.9688,107684842833.66,-0.0427922799496,-0.087127233503725,-0.087770732527075
-478378530148.41,-117393413376.82,172695221082.68,-0.0508392854484,-0.07980695082845,-0.079473841803475
-182021429035.81,-141707277053.14,154824410480.09,-0.071143538142,-0.043573409713675,-0.084591181809325
-173172633780.6,-193596027999.04,202740610349.22,-0.0779771396215,-0.037798936830775,-0.068154331882075
-132666164092.43,-217932330329.08,85879629041.411,-0.0808757602221,-0.04689155315205,-0.080006971153975
-191829315680.72,-160016699424.03,157920820332.21,-0.0752407276338,-0.0491929811177,-0.08216429935285
-137263723751.25,-185637020222.27,241342334353.7,-0.0815134620141,-0.0397880436894,-0.07248584164515
-146126968508.23,-214871932735.81,240391037952.09,-0.08157657795225,-0.04690505279895,-0.073934547516225
-123507279441.25,-241542935104.68,274671829848.22,-0.078577308811475,-0.05102342757365,-0.0696829711452
-161815015299.31,-174233310929.52,126179862226.49,-0.075130420713,-0.0385780821006,-0.0844629304158
-160622845878.27,-168783932938.99,133800160124.32,-0.074799517734225,-0.0347632777328,-0.080139585847875
-114737999127.02,-158611750323.48,88413560746.83,-0.0817943542752,-0.0403105986716,-0.082336649536425
-111448404135.85,-139221248542.1,116829346596.88,-0.081463451296425,-0.0364957943038,-0.0780133049685
-127814631799.28,-320281225633.68,434090926905.6,-0.077105394105975,-0.052852187234725,-0.0550960850379
-181596765677.46,-254603924129.8,321693047888.72,-0.078939049017475,-0.04910084225655,-0.059800249684875
-164680613817.36,-266347342175.36,235341843764.69,-0.075648817252875,-0.04891792230825,-0.065560836806075
-151177058611.24,-220949187601.29,236521520320.39,-0.07511176400105,-0.042810440674925,-0.065480903414025
38777053758138,-56015247316837,-2120208827257.6,-0.055433149577825,-0.09627446540455,0.014503163334723
1.1687477368092e+14,-90284698734417,-24430375334762,-0.055460541692475,-0.099419390118575,0.015892404347945
2486132541090.8,-6962020163561.6,3116464907732.1,-0.056762453556275,-0.08191588733055,0.007275302592675
961489510394.44,-4867121941140.5,2726265054045,-0.0578862981665,-0.080519409152375,0.0068839587754325
2495388317990.2,-6568302979308.5,3291178810871.9,-0.05692899223575,-0.08330580882795,0.006391670554865
1392809903167.5,-4869651513752.8,3086885572999,-0.05878445313,-0.0815467257409,0.004728786515605
2577861320872.9,-6540486694875.3,3372133601578.1,-0.058151077894,-0.08345684699705,0.0043216800633725
2604773132925.7,-6792811690621.1,1826958877812.5,-0.056795606675175,-0.08186409307805,0.009514922156205
2359600700637.6,-8914379531081.5,3209720662401.8,-0.0568722049053,-0.083105055400725,0.0099732299345775
10114365745514,-9268381425142.2,10747888405149,-0.05691676864775,-0.09307742561515,0.007986958331895
10056491032851,-9883345841614,13383001922821,-0.056634783194775,-0.09362478669145,0.0062164250030125
7721832771344.3,-13248818018442,10232185488901,-0.056038078187375,-0.090979222009925,0.0082869180776425
10116966981065,-15797242670325,6712228035010.7,-0.05664771697505,-0.089737946295,0.0091749696535975
3077234385806.7,-5741762281454.5,3312577425788,-0.059553369594075,-0.085012288681375,0.00489384987673
3662692627251.2,-11947265403379,5473369510465.3,-0.056491913169975,-0.08689709292385,0.0095626858444675
3720160023586.6,-7301598326925.4,5493263855642.9,-0.05919806966395,-0.0856680346491,0.0070220456094025
3551196712157.3,-9717392858569.4,3549051263813.6,-0.056090341742175,-0.08563768043495,0.0090171316421225
4112522795971.4,-9408740639615.3,4944574919501.4,-0.0571473353484,-0.087598478606675,0.00746764423187
4475353660664.9,-9480581842811.7,5079377743120.4,-0.058802132701075,-0.087562738129675,0.0069290260425875
2287040461170,-8288743591473.9,4525921527015.9,-0.0574422819474,-0.084705928871925,0.00776822916257
3865808572975.8,-9976559987872.9,4641893434821.2,-0.056180282191525,-0.085786639609675,0.00767519182594
2361569251164,-8440738820405,3528986424875.9,-0.05735234149805,-0.0845569696972,0.0091101689787525
4552154481630.1,-9876459994437.7,6547578972601,-0.057058437401975,-0.0883442480176,0.00881164870369
872145283268.25,-3703598172303.8,2533778269798.6,-0.0590011280154,-0.079551240855525,0.000799633088615
1298207648226.1,-3353509120298.8,1694715707951.5,-0.05921322261605,-0.0794266955597,0.0034662038334275
632147840986.84,-2184236187236.2,1566581537442.9,-0.06365815793845,-0.074689475773,-4.135964755e-05
865870522017.5,-3704257148334.6,2530858019121,-0.062075813306575,-0.078398027318875,0.0004181618355375
2646983645342.7,-5547228044323.1,3258305699826.3,-0.0622648636801,-0.0846889952969,0.0049015367377825
2040492150428.9,-2316827292617.3,2418902685201.7,-0.06617459021975,-0.0831214746456,0.0013802973090475
2836321150367.4,-5174844641690.3,3562789624267.6,-0.06450219662865,-0.085830129866575,0.0023339383754825
3895295031859.6,-13588350779168,1939845144382.7,-0.055202461781825,-0.0860840765414,0.014387882143133
16117121987561,-29718467178267,8754321730229.9,-0.055724868896525,-0.092066108429275,0.012358104875615
20211408458389,-23847062912599,9055958768722.6,-0.056412168544775,-0.093341944147425,0.012573407151943
20476843879066,-23814801556660,10032567540700,-0.0560180868825,-0.093992353893425,0.013882920726225
12588867098312,-33489867656484,4955322018482.5,-0.055460446567975,-0.0929890459146,0.014322098090505
10127889129782,-20296637493778,4963047783511.4,-0.055456146919575,-0.09036258543255,0.014255399047017
14304859190682,-29840432794873,1816478088858.6,-0.055334820056525,-0.091850194595325,0.013623961488648
10782763764291,-1165505925354.1,8375710005481.5,-0.06136959430885,-0.097014394734225,0.006489516746865
5500129995960.7,-8913367597876.3,9422303791709.5,-0.059252940089125,-0.0933082602921,0.0055821198345675
3289189952047.9,-4353505478349.3,3090505003935.9,-0.065690200504875,-0.08786325350195,0.00342712632492
2253504124755.4,-3981723208781.2,4058822302097.6,-0.063710322702875,-0.08782394197755,0.00214789924185
25433812362510,-12526600051182,13658739748387,-0.059879862013775,-0.098028757258525,0.00933706795032
25378364768699,-13847853849815,16151672655202,-0.059977650215575,-0.09906561586395,0.010932226776717
23628343583709,-18925013658028,12439976756275,-0.058143531888425,-0.095157125589125,0.009556599167425
25425812082194,-13819939245089,16174780825161,-0.05845872732525,-0.09812641024515,0.01098835162298
23862449739017,-13493916564636,12977214707250,-0.05836093912345,-0.097089551639725,0.0093931927965825
24099278949515,-15385812978354,13441963032341,-0.05840891156475,-0.096981378339425,0.011978437242575
24543505261854,-19252614408777,14310311467724,-0.0577875078399,-0.095048952288825,0.011312329716897
27682974200979,-23459594531747,10939713630779,-0.0579230003544,-0.09395134264475,0.012258747458943
15212367746442,-4280964904035.2,10423607135952,-0.06110858797805,-0.0962280024774,0.00930416860394
11684232920152,-9311864385044.8,4972369591455.1,-0.059201542079175,-0.09329561976935,0.011235762492967
10459040316349,-3902273737533.7,4044436228073.5,-0.06206276825735,-0.0952136399531,0.00759142577864
7732811555656.4,-7835080820114.9,4712146931380.4,-0.0609810587414,-0.092892570485275,0.0071563474462275
11035831554553,-7533328849576.5,8556028383703.3,-0.059515890606425,-0.0942955764268,0.009498164056685
10966827704017,-9134357845235.7,10138245569622,-0.059027034508125,-0.092908891095025,0.00855467617937
92966675271106,-82307113562417,57973975620011,-0.056755926941625,-0.09864001602715,0.013860298737735
58928672940633,-28337970677480,7367594317702.8,-0.057331800388875,-0.097494984121425,0.013746197635255
70934128758140,-35694744533884,-98929012153347,-0.056545505933475,-0.098777282649425,0.015271555957198
1.1553005993508e+14,-9483752909657.7,-26611000816723,-0.057569143232225,-0.09935789253085,0.01456770300777
54810333475858,-1.0200865111938e+14,-9444471377177.2,-0.055732289642875,-0.098059406145725,0.014564151687163
57945043418923,-29256954655275,5574828054907.4,-0.056308163090125,-0.09691437424,0.014450050584683
31975778201063,-16794228154151,1224547041114.4,-0.058816068933475,-0.097278476489075,0.0133727086733
12657786117840,-9491850841152.3,3816312408775.5,-0.060144269511575,-0.0937169369718,0.012294660550495
28736411963758,-11973100507728,4504900536144.1,-0.059137392641025,-0.095767367640925,0.01376549920515
26034117482883,-23481996054982,13627743267515,-0.0588657277868,-0.0943726598472,0.01331764551647
